id,genre,track_name,artist_name,valence,energy,danceability,acousticness,instrumentalness,liveness,loudness,speechiness,tempo
61dTqhd46yMkSWmC5LAh5F,metal-misc,Nemo,Nightwish,0.351,0.737,0.497,0.0002,7.55e-05,0.0744,-6.291,0.0353,125.045
06IbVDQRIM4USfAdJY06sG,metal-misc,Balls to the Wall,Accept,0.328,0.739,0.544,0.00392,0.000143,0.168,-7.383,0.0517,118.287
3GSAaAkhnwCKd2pqAe8C4H,metal-misc,Mother,Danzig,0.342,0.763,0.365,0.00726,0.000457,0.0865,-9.45,0.0591,148.366
3vjfFKMqFclw9KJdTaMLRz,metal-misc,Stranglehold,Ted Nugent,0.49,0.711,0.484,0.0183,0.173,0.0941,-7.784,0.0331,148.189
0EV08ZFYMYsc8hCwDuC97H,metal-misc,Heaven and Hell,Various Artists,0.318,0.529,0.32,0.112,0.0163,0.117,-13.7,0.03,89.882
1ch9Iqm2hZAVCuFRseeW13,metal-misc,Still Counting,Volbeat,0.366,0.923,0.307,0.000449,0.00024,0.408,-3.139,0.0598,103.832
0QRxtcxL31dRAeiUUuENPu,metal-misc,Burnin' For You,Blue Öyster Cult,0.686,0.622,0.53,0.255,0.038,0.101,-11.613,0.0327,134.341
4jFt5aoh7VQQ9gsEaDkBQD,metal-misc,Cowboys from Hell,Pantera,0.437,0.908,0.415,0.00437,0.0345,0.082,-9.701,0.0765,114.816
01Mpj13vURSO3cCLprPt5T,metal-misc,Is This Love,Whitesnake,0.582,0.801,0.489,0.00347,2.74e-06,0.216,-6.455,0.0283,90.247
51TG9W3y9qyO8BY5RXKgnZ,metal-misc,Man On The Silver Mountain,Rainbow,0.834,0.782,0.589,0.308,0.0274,0.061,-8.151,0.0308,107.526
33n5sdlGT8UODTUr15EOWz,metal-misc,Through Oblivion,In Flames,0.601,0.653,0.52,0.00742,0.00415,0.162,-5.77,0.0623,169.948
7maIZJnwsPBUWT9yJYyPoe,metal-misc,Poison,Alice Cooper,0.285,0.893,0.313,0.0468,0.000158,0.136,-7.6,0.115,118.763
50r8v0uwRlhlBiy3o39DIq,metal-misc,What If I Was Nothing,All That Remains,0.221,0.768,0.434,0.00632,0.0,0.0939,-5.824,0.0375,143.993
4fj8NzcAJfVYelreg3I32V,metal-misc,Storm the Sorrow,Epica,0.255,0.887,0.51,0.0194,0.0,0.225,-5.569,0.0799,134.029
5TbTav1XIDESHNU2F2jrg2,metal-misc,Gimme AD (Live),Parkway Drive,0.0606,0.992,0.224,0.00437,0.336,0.494,-4.797,0.158,107.295
40pEJ0vrz1FTiYyLUJOXKv,metalcore,Elements,Texas In July,0.238,0.973,0.477,2.28e-05,0.00406,0.3,-3.283,0.109,102.633
38zKGnIMeY6sg6XCzzlkOJ,metalcore,Numbered Days,Killswitch Engage,0.399,0.972,0.554,0.000209,0.000352,0.656,-3.459,0.0904,95.001
4wc5KneOuSFS7xUIGin0Ew,metalcore,Back Burner,August Burns Red,0.292,0.941,0.311,7.12e-06,0.0652,0.372,-2.687,0.0987,110.279
34aTmQ5ZmJFHlxQTRB5LDy,metalcore,"Truth, Be Told",Architects,0.185,0.948,0.374,0.00908,0.000291,0.0709,-4.362,0.112,147.448
2lYWrpz82Wrx7utlXVNZyU,metalcore,Hearts Burst into Fire,Bullet For My Valentine,0.0889,0.969,0.212,0.00118,0.000162,0.114,-3.664,0.123,91.523
5csh2HZCrOU5e07tL2Jg02,metalcore,Deadweight,Parkway Drive,0.346,0.911,0.313,3.93e-05,0.0959,0.151,-3.578,0.111,135.122
6pzNuYfmfC7uAbQYgXv6h6,metalcore,"No Guts, No Glory",Adept,0.257,0.894,0.382,2.51e-05,0.102,0.435,-4.762,0.0611,94.994
3A1ygpwJJ6hEaY6nRYf4No,metalcore,Second Heartbeat,Avenged Sevenfold,0.342,0.984,0.307,1.8e-05,0.522,0.114,-4.881,0.113,185.062
7Iktq80p3j9YvN8Pzi7FXc,metalcore,Killing You,Asking Alexandria,0.117,0.985,0.354,8.64e-05,0.000168,0.902,-3.034,0.19,194.991
7a0Zmtupswb9Faai3Yj3Eo,metalcore,Dispossession,Northlane,0.408,0.971,0.333,3.59e-05,0.0221,0.196,-2.784,0.279,134.581
5jtBLvX8DUgwBUZBm6rLmW,metalcore,Wreckage,Parkway Drive,0.258,0.942,0.38,3.74e-05,0.000598,0.101,-3.949,0.0553,142.319
0ArriILc8giTeTqnret8CB,metalcore,About That Life,Attila,0.473,0.903,0.381,0.000538,9.57e-06,0.344,-3.883,0.0758,126.532
59BD3aWvuPYCXCOqJzSqP7,metalcore,Love Sex Riot - feat. Fronz,Issues,0.237,0.987,0.25,0.00213,4.54e-06,0.34,-2.871,0.212,199.89
1TlYU94vEAyqQK4NQhDIX3,metalcore,Football Season Is Over,Bring Me The Horizon,0.18,0.841,0.268,0.000121,0.000148,0.933,-5.126,0.141,126.425
0YW7JVirRvtPG8rhrGO3Nh,metalcore,HTML Rulez DOOd,The Devil Wears Prada,0.125,0.969,0.194,0.000275,5.67e-06,0.242,-4.139,0.301,91.073
0H70ZBhiNQIMPNZDQkOvoa,metalcore,.Com Pt. II,Motionless In White,0.276,0.782,0.304,7.12e-06,0.0,0.139,-4.221,0.0365,160.249
0NMjn09gynZMrBtHFgU3Zh,metalcore,Slave to the Machine,Killswitch Engage,0.625,0.982,0.396,0.000314,0.0376,0.0482,-4.295,0.0632,192.015
7dH5AfiotGE9TiDzZoyPcU,metalcore,The Slow Surrender,Parkway Drive,0.301,0.947,0.535,0.00152,0.000477,0.0839,-4.117,0.145,129.819
27TJGFDhU7tIclQM0HqmpK,metalcore,"Oh, Catastrophe",Crown The Empire,0.21,0.566,0.485,0.0251,1.17e-05,0.61,-8.283,0.118,125.125
2OCeUdc7LSffSUXwXmduMG,metalcore,Breaking Point,Bullet For My Valentine,0.269,0.967,0.319,0.000485,0.000102,0.315,-3.485,0.124,147.951
5duR1jvJ2E0IOoYresQIkQ,metalcore,When The Sun Sleeps,Underoath,0.169,0.993,0.468,0.00745,0.000117,0.337,-4.389,0.11,148.206
5bRH9GFQtDYAFgvAh63T6v,metalcore,Ashley,Escape the Fate,0.345,0.904,0.269,0.00204,0.0,0.312,-5.715,0.188,177.42
3Z1TXmTCI3nqXnOi7MRclW,metalcore,Dear Insanity,Asking Alexandria,0.0626,0.996,0.238,1.06e-05,0.0058,0.4,-1.636,0.161,99.901
5jwttcPG6hynYxMs4mqOMp,metalcore,We Have Fallen,Miss May I,0.0638,0.989,0.456,3.15e-05,0.000172,0.811,-3.388,0.137,104.989
3SQPAhGwRHXe36kVkpOW0V,metalcore,Anodyne Sea,As I Lay Dying,0.166,0.981,0.477,1e-05,0.0226,0.125,-3.857,0.134,134.941
5XlgvmakaU9N7IoGabsJyk,metalcore,The Seventh Trumpet,August Burns Red,0.361,0.942,0.369,3.43e-06,0.844,0.099,-5.077,0.0816,160.003
1Lky4MCslyWLKbD1GTIErr,metalcore,Sleepwalking,Bring Me The Horizon,0.339,0.959,0.4,0.000187,4.21e-06,0.231,-3.258,0.103,149.062
0gchQwxmBWj5no8NJ8b2yH,metalcore,If It Means a Lot to You,A Day To Remember,0.44,0.536,0.584,0.112,0.0,0.456,-8.158,0.0279,126.996
6J7cSyvSCnPwv3vqHchEfL,metalcore,O.c.d.,Suicide Silence,0.148,0.955,0.316,0.000237,0.0196,0.555,-4.367,0.186,174.504
3PZt4dX4PqUx9q91SvwTbs,metalcore,Mothership - demo,Enter Shikari,0.221,0.921,0.46,0.000884,0.0,0.109,-6.473,0.0945,144.023
78qVg5cD8nlehgyw6RRMES,metalcore,Pleasure And Pain,Bullet For My Valentine,0.431,0.952,0.366,3.91e-05,0.00104,0.379,-3.082,0.0787,180.079
01W5V5ldcR16YA7ZVHFLSH,metalcore,The Writer,Breakdown of Sanity,0.224,0.969,0.224,3.15e-05,0.691,0.293,-2.822,0.161,150.036
0KKDKjmPFCaMOHLZEu8s3T,metalcore,"Guns For Show, Knives For A Pro",Parkway Drive,0.447,0.955,0.247,0.000122,1.24e-05,0.424,-3.892,0.0871,101.121
1mzDdX77XT44aBwGni6X1t,metalcore,Empire (Midi),August Burns Red,0.166,0.942,0.25,0.000186,0.856,0.102,-6.03,0.0487,112.38
4Ly602Oc16395gDQVlCdaO,metalcore,Break the Silence,Killswitch Engage,0.317,0.952,0.493,8.14e-05,0.0103,0.363,-2.851,0.0633,133.991
65p1BLj8pYwTpjrIflUIvc,metalcore,Blessed With A Curse,Bring Me The Horizon,0.0807,0.689,0.324,0.0136,0.00129,0.514,-7.206,0.0943,130.034
0gbYQlMzU41qBTUMH5tP8r,metalcore,Afterlife,Avenged Sevenfold,0.391,0.95,0.492,0.000444,6.22e-05,0.22,-4.195,0.076,110.027
4geHi4niVBx4lQ4Nku1Q3t,metalcore,The Calm,Of Mice & Men,0.036,0.159,0.497,0.00204,0.871,0.113,-18.554,0.0414,110.079
4W7JkaJY0qEdGmn0Qqfrit,metalcore,Martyrs,The Devil Wears Prada,0.183,0.991,0.274,0.00218,3.06e-05,0.12,-2.973,0.225,145.169
5MevUB0GyeG2YGz8VMHPsL,metalcore,I Am Yours,Texas In July,0.0759,0.133,0.439,0.93,0.884,0.108,-22.896,0.0363,120.064
4Yjk3hjfIAWhtEMH8f85eN,metalcore,The End,Bullet For My Valentine,0.078,0.869,0.467,0.000462,2.59e-05,0.0777,-4.817,0.0408,115.845
4Lt9S2QcYm76NKLAw65rIG,metalcore,"Some Will Seek Forgiveness, Others Escape",Underoath,0.0808,0.504,0.483,0.0468,0.0,0.109,-9.033,0.0329,135.018
3oLullgZ9FsDo6O93nppku,metalcore,Devil's Island,Architects,0.111,0.963,0.306,0.0012,4.56e-05,0.145,-4.282,0.155,99.855
0M0f7CfiyzKqjuzrMdjRM1,metalcore,Rage,Attila,0.531,0.926,0.374,0.000199,0.00181,0.278,-4.523,0.174,140.888
1WHZLyP02i6yTRetc1EBG6,metalcore,Sparks,Parkway Drive,0.0825,0.577,0.451,0.118,0.000318,0.233,-8.874,0.0334,109.988
6PiLPECutM5I3mKaUPlBTD,metalcore,Beauty in Tragedy,August Burns Red,0.305,0.949,0.267,2.54e-05,0.0426,0.13,-5.42,0.0629,110.068
0P25EWKzaL2jZL54JPXnZW,metalcore,Minimal Life - Original Mix,Chris Lake & Nelski,0.541,0.628,0.894,0.000341,0.3,0.0996,-7.011,0.148,125.993
2iXjKE2GZcLgVehPKzyf7J,minimal-techno,Que Ritmo - Original Mix,Various Artists,0.282,0.871,0.791,0.000864,0.895,0.0412,-9.598,0.0553,124.982
0ehxTWCeWfpLdoNMRKekPa,minimal-techno,Oui Mais Non,Joris Delacroix,0.487,0.426,0.798,0.0315,0.88,0.0943,-9.826,0.0455,128.014
6RXVTa8NpdNKTRgQcdoOXA,minimal-techno,Minimal Machinist,Spektre,0.145,0.514,0.79,0.000179,0.885,0.146,-12.159,0.0692,125.004
44ytk3gzo5smPd6ecbbTSL,minimal-techno,The Lack Of Hope - Original Mix,Gesaffelstein,0.102,0.747,0.742,0.00198,0.915,0.0885,-8.245,0.0383,116.012
1ybgwZk2rELvH5jLljmn8l,minimal-techno,Cryin',Frivolous,0.729,0.456,0.798,0.00167,0.897,0.15,-11.553,0.0649,125.036
0uonT1ToktY7bXGbpnRuYn,minimal-techno,I'm Not,Oliver Schories,0.472,0.436,0.706,0.061,0.463,0.0967,-14.327,0.0351,123.998
6Tn0ytIuayunuAZ0A1WtuP,minimal-techno,Kackvogel - Original Mix,Solomun,0.365,0.745,0.875,0.208,0.449,0.0749,-10.156,0.0466,117.995
1FN02yWNd706aVGRETkpso,minimal-techno,Melodica - Original Mix,Stimming,0.557,0.451,0.953,0.0109,0.929,0.116,-10.264,0.197,124.947
0xtif1cPZHjjeGiyN6fmDc,minimal-techno,Brus,Harald Björk,0.563,0.563,0.699,0.209,0.899,0.116,-9.348,0.207,125.003
4GbZzHdWieXac0DwgwgRCi,minimal-techno,Moan - Radio Slave's Remix For K,Various Artists,0.156,0.258,0.803,0.00451,0.85,0.0804,-11.707,0.0609,123.998
7I9Pp8r5Rc1fOF9l0NQntd,minimal-techno,Hidden Source,Various Artists,0.16,0.626,0.794,0.0148,0.905,0.0696,-9.829,0.0555,126.001
13q6Ri0Pk48UaN6f65gw1K,minimal-techno,Bells at Dusk,Robert Hood,0.0702,0.928,0.793,0.214,0.91,0.139,-11.219,0.0588,129.061
6Iv4mSM9jUxLYEAIuyQIEv,minimal-techno,Blame,James Zabiela,0.254,0.606,0.769,0.16,0.77,0.177,-10.689,0.0412,127.999
24hHjfvKN4Tz9py9z2qrCN,minimal-techno,And Yet Again,Various Artists,0.204,0.734,0.801,0.000141,0.902,0.119,-9.949,0.063,124.008
64VqtvCplgdBsRkqdsNgB7,minimal-techno,The Hub,Various Artists,0.208,0.648,0.81,0.0016,0.896,0.0968,-9.335,0.0554,126.029
7jzmDh6qKvSMhoSQ7G7Unb,minimal-techno,Only This Moment,Moonbeam,0.743,0.663,0.797,0.0119,0.907,0.0616,-8.381,0.0574,127.982
169Kix4ofK7lX3UeeVwxaF,minimal-techno,48 Hour Crack In Your Bass,Various Artists,0.08,0.509,0.808,0.0119,0.861,0.116,-13.941,0.0523,123.001
0qldJzeFgrItmdDvMBD0nq,minimal-techno,Body Language,Various Artists,0.938,0.745,0.798,0.0854,0.889,0.0559,-10.936,0.0526,125.133
3OhINfZqt7FHDbJ0AEKMkh,minimal-techno,Mjölk,Various Artists,0.359,0.362,0.803,0.000123,0.948,0.109,-11.839,0.14,128.413
6L5iehgf5pkcmFxkS4xLRm,minimal-techno,EDLX Tool - Chris Liebing Edit,Various Artists,0.0314,0.607,0.721,0.000861,0.845,0.103,-8.119,0.0628,126.009
1oBgxTQOknTnmdnawCgSMB,minimal-techno,Sunset (feat. Marques Toliver),Compuphonic,0.706,0.35,0.851,0.0897,0.555,0.0992,-9.438,0.0496,114.991
6KB0srzrdvl41F8Jta471B,minimal-techno,Atlas,Various Artists,0.137,0.448,0.808,0.00114,0.804,0.0456,-10.199,0.0627,125.002
1y1nUt7WIUNyPOumU4CqPD,minimal-techno,Beggin' for the Heat - Original Mix,Marco Resmann,0.559,0.561,0.803,0.0704,0.799,0.104,-10.404,0.0474,122.011
7wofGSQdrz0a2PxYyEQEHX,minimal-techno,Ariel,Marc Romboy,0.0669,0.419,0.883,0.085,0.926,0.111,-10.607,0.0755,125.004
1uIlgr0jUKYNURw3eYAdHh,minimal-techno,Affekt - Original,Kollektiv Turmstrasse,0.128,0.418,0.453,0.543,0.00728,0.0754,-16.275,0.0537,112.035
4vxTLwstjJ5QZPtJGjbpfQ,minimal-techno,Psyk,Plastikman,0.152,0.408,0.685,0.149,0.938,0.109,-17.841,0.0717,119.452
0BrNgz6dPyBLGZRIety1a5,minimal-techno,Verwunschen - Marlon Hoffstadt Remix,Nils Hoffmann,0.0547,0.383,0.805,0.201,0.92,0.0975,-13.468,0.0384,124.0
2T1tonFTEzkwIvQAEEX6Kl,minimal-techno,Revolt DX,Conforce,0.566,0.514,0.807,0.0352,0.917,0.0936,-13.028,0.131,119.004
0Fsg83bdnRBQWpDhZAJ5GI,minimal-techno,Sommersprosse,Boris Brejcha,0.661,0.539,0.796,0.0843,0.872,0.104,-14.481,0.0531,127.001
2SjKRSYXTOpz4KBjiniQkU,minimal-techno,Tarantula - Uner Remix,Pleasurekraft,0.347,0.804,0.716,0.00165,0.669,0.124,-8.07,0.0377,123.981
4K1hDtGGoHzqH1novN0cs0,minimal-techno,Rebirth,Thomas Muller,0.675,0.883,0.782,0.0506,0.924,0.0955,-9.178,0.116,126.997
5uC0hFYBUE6sF0CVBHJR4K,minimal-techno,Minimal Disorder - Original Mix,Joe Maker,0.19,0.894,0.801,0.000578,0.857,0.129,-2.949,0.0572,127.992
5F1JeDTpKgz3J4ni2zcf8L,minimal-techno,Hypokondriak,Plastikman,0.264,0.302,0.792,0.453,0.953,0.0952,-15.012,0.281,129.721
00MnJO6ERyk1xIgdEqzJnH,minimal-techno,Shades Of Marble,trentemøller,0.591,0.465,0.697,0.229,0.901,0.0934,-12.498,0.0317,123.987
0rdCqNeVehpyPzET6oxZNf,minimal-techno,Work,Various Artists,0.962,0.913,0.685,0.000215,0.83,0.167,-7.709,0.0462,119.994
2wMEImEfToXStM3qoCIQ0J,minimal-techno,1988 - Original Mix,Various Artists,0.193,0.423,0.839,0.804,0.891,0.109,-8.408,0.192,123.008
68YRdMv167zby0ceobW8em,minimal-techno,Setsa,Dixon,0.477,0.376,0.835,0.0342,0.861,0.105,-13.574,0.0603,123.948
4bI7xOz812L1tS3Fja56we,minimal-techno,Unflug,Ricardo Villalobos,0.431,0.822,0.754,0.00786,0.88,0.113,-9.594,0.0565,131.897
4ywum9XOqJW6TuOIWuylDI,minimal-techno,Locomotion,Plastikman,0.572,0.299,0.646,0.0814,0.854,0.368,-18.891,0.0734,150.155
6QYxm1bB5Yw3Iex4ESBNEF,minimal-techno,Blast - Format:B Remix,Various Artists,0.234,0.77,0.799,0.000166,0.845,0.0928,-10.244,0.0591,125.022
5TF5HuVcofADWCHlvnQnkf,minimal-techno,Klondike,Various Artists,0.475,0.754,0.812,0.000135,0.945,0.0955,-13.661,0.0625,126.018
6Osh28CInzBfrQyric2oep,minimal-techno,Belize,Anja Schneider,0.425,0.675,0.758,0.00615,0.812,0.11,-10.172,0.0478,125.988
4ocMQk8B43Kq9JACcuiL6I,minimal-techno,Serenity,Popof,0.0611,0.874,0.602,0.689,0.923,0.103,-7.458,0.0475,127.007
1kDqntrhTIOeFyuQAJfTs0,minimal-techno,Killer Kat - Original Mix,Various Artists,0.462,0.5,0.801,0.00356,0.825,0.137,-11.579,0.0595,123.99
2LOqv7NaADkBgeU8IvST8y,minimal-techno,Belfunk,Sasha,0.506,0.86,0.606,0.000287,0.877,0.377,-11.592,0.0517,127.996
1dDUcPGc5vyFR3vvAGocdG,minimal-techno,Fuego,Oliver Huntemann & Dubfire,0.484,0.558,0.799,0.00515,0.923,0.0602,-10.494,0.0621,126.004
3zcaaraA733wnpGxX5PoSM,minimal-techno,This Is Hot,Various Artists,0.0371,0.774,0.807,0.104,0.884,0.0621,-8.5,0.0401,128.026
7nQ9a2HkHqXlVQWMhnC6ui,minimal-techno,"Just Around the Riverbend - From ""Pocahontas"" / Soundtrack Version",Various Artists,0.262,0.217,0.306,0.925,3.56e-06,0.198,-15.431,0.0429,92.398
2Sovh03ENcoG1RYGK2MPPo,movies,Lonesome Town,Ricky Nelson,0.284,0.213,0.455,0.847,0.123,0.114,-10.046,0.0295,75.526
05NegNCNCb2vfdl745QsRy,movies,"Main Title (From ""Star Wars"")",John Williams,0.108,0.32,0.197,0.675,0.748,0.803,-16.696,0.0387,83.893
2HIqNbnpN41Xws8Tbm5ied,movies,Lover Is Childlike,Various Artists,0.295,0.304,0.557,0.725,0.156,0.111,-14.862,0.0309,123.901
4PEQvt9g7l8MmNVh4tb7Hh,movies,Son Of A Preacher Man,Dusty Springfield,0.761,0.472,0.367,0.195,0.0,0.0874,-11.902,0.0689,179.686
0scrtPmtlIVwwk9s4LXJ8n,movies,Tunnel Chase,Alan Silvestri,0.0394,0.392,0.137,0.592,0.941,0.107,-13.478,0.0594,86.553
2SKmUY8VWxTaKvM9TGcNkX,movies,Walk Away,High School Musical Cast,0.624,0.787,0.685,0.429,0.0888,0.223,-3.696,0.0348,97.995
0qbP1p2jMDkCKXIanfmYtI,movies,"Down in New Orleans - From ""The Princess and the Frog""/Soundtrack Version",Various Artists,0.705,0.676,0.697,0.745,0.000511,0.263,-5.273,0.0436,120.99
4T9Jpft8jvZAP57aE3VdCt,movies,"Axel F - From ""Beverly Hills Cop"" Soundtrack",Various Artists,0.588,0.5,0.786,0.0299,0.914,0.0864,-16.245,0.109,117.088
38v2hDgHiRf1HFLnE0Czht,movies,Quelqu'un M'a Dit,Various Artists,0.425,0.412,0.615,0.858,0.00477,0.137,-10.742,0.0435,133.365
13McnYo2bDvC50ZS8BFROF,movies,L'autre valse d'Amélie,Yann Tiersen,0.0732,0.39,0.515,0.706,0.000612,0.137,-9.543,0.0275,105.981
2Nyvm0bhGCzMec1um6NQsd,movies,"Children Of The Revolution - From ""Moulin Rouge"" Soundtrack",Various Artists,0.392,0.731,0.519,0.000305,0.00189,0.441,-6.702,0.027,130.196
4n2DYc7yz327XWXKWlTCPl,movies,Palm Tree Escape,Hans Zimmer,0.267,0.684,0.326,0.425,0.954,0.119,-11.052,0.0408,110.413
5n3dcdVRHsS7FZgrprMQ4w,movies,Little Green Bag,Various Artists,0.867,0.736,0.702,0.0286,0.00105,0.0788,-9.898,0.0302,103.447
2RWMaxTOvjadKecWquqq09,movies,Life,Marc Streitenfeld,0.0294,0.122,0.106,0.607,0.921,0.0954,-20.328,0.0497,68.873
3Y4l9bwg4IXJPq2WYsXeNB,movies,More Than Just the Spare - Outtake,Various Artists,0.303,0.349,0.457,0.858,0.0,0.314,-6.909,0.12,75.682
01CJDcOSteNT93CgfgsajY,movies,I'm Forrest... Forrest Gump,Alan Silvestri,0.0967,0.046,0.402,0.979,0.513,0.0771,-22.779,0.033,104.425
1ijrMIqQvZNsnoqGukPzFD,movies,Pink Panther: Main Theme,Best Movie Soundtracks,0.501,0.266,0.684,0.0082,0.8,0.0825,-12.107,0.031,119.933
39Jxz5idxrHyLTK74A27lp,movies,Thor Kills the Destroyer,Patrick Doyle,0.294,0.755,0.178,0.0241,0.95,0.287,-12.194,0.0999,114.327
3t02S89P6VOr3RMxWQxT7Y,movies,Doctor Finklestein / In The Forest,Various Artists,0.0541,0.0628,0.232,0.969,0.646,0.113,-21.05,0.0356,101.799
4P4YCW9qKMf3cGY5VMoUdF,movies,Rise,Hans Zimmer,0.0399,0.319,0.121,0.528,0.862,0.0932,-16.991,0.0372,94.89
3VdzKymHyCA7OQdUiDREKF,movies,You'll Be In My Heart,Phil Collins,0.653,0.739,0.569,0.0644,3.84e-06,0.0922,-6.54,0.03,96.652
0xEIhF83JaaXLG0RPUViHJ,movies,Autobots,Various Artists,0.175,0.492,0.392,0.572,0.959,0.109,-14.757,0.057,80.016
1hQMzVXdoDZXcO16GOhWc5,movies,Hedwig's Theme - From Harry Potter And The Sorcerer's Stone,Movie Sounds Unlimited,0.114,0.204,0.277,0.942,0.397,0.121,-12.826,0.0383,155.786
6Diylgf3LMSQF59yjRsRYT,movies,Blood Ritual,Klaus Badelt,0.0391,0.361,0.219,0.423,0.943,0.121,-12.578,0.031,181.064
3ai0FOnzj6FK2vuwc31A3W,movies,"Circle of Life - From ""The Lion King"" Soundtrack",Various Artists,0.553,0.391,0.315,0.0641,0.0,0.292,-16.064,0.0407,83.16
5rQmuNRjKT6t33JlNJbc6I,movies,The Countdown,James Newton Howard,0.0335,0.399,0.27,0.185,0.813,0.158,-16.951,0.0846,85.297
3i3g2kJg5DMrp0rC5g98Ow,movies,"Cadillac of the Skies (From ""Empire of the Sun"")",John Williams,0.0375,0.1,0.104,0.948,0.784,0.0881,-21.45,0.0414,91.484
7Fzb2dw80xMJdZheW7Prh8,movies,"Poor Unfortunate Souls - From ""The Little Mermaid"" / Soundtrack Version",Various Artists,0.362,0.171,0.388,0.771,0.0,0.369,-17.924,0.106,79.78
7yyTZAgwQUy1a5kDjQJJNN,movies,"No One Ever Loved - From the Film ""The Fault in Our Stars""",Lykke Li,0.0906,0.282,0.339,0.917,0.181,0.0886,-6.801,0.0294,97.393
5JXccBvtqvsyOeCRjOCJaF,movies,"Love Theme From ""The Godfather""",Nino Rota,0.0851,0.221,0.198,0.927,0.92,0.0797,-12.706,0.0355,68.932
7Es2gcDpA0ma6zEqgP6Wuc,movies,"It Must Have Been Love - From the Film ""Pretty Woman""",Roxette,0.722,0.652,0.52,0.34,5.49e-05,0.256,-6.655,0.0274,80.609
1JZZkORheU1RpGqJdZ77WL,movies,This Is Me,Various Artists,0.58,0.822,0.497,0.011,0.0,0.0947,-2.863,0.0399,90.992
72bICU3rMnhzHNHYvX4vvJ,movies,Pas si simple,Yann Tiersen,0.495,0.491,0.386,0.67,0.827,0.0557,-14.402,0.0582,180.074
1msWhAVq9JDhBIlnw9LsHg,movies,The Matrix: Clubbed to Death - Main Title Theme,Best Movie Soundtracks,0.0692,0.755,0.352,0.000978,0.829,0.103,-7.007,0.0308,97.442
7xuwYDRqeFAfHUo6xQosrE,movies,Journey to the Line,Hans Zimmer,0.0342,0.0923,0.191,0.667,0.92,0.495,-24.487,0.0419,119.958
3bvQ0jV25RWryznubbE3ky,movies,Optimus,Various Artists,0.0399,0.393,0.153,0.811,0.918,0.115,-17.122,0.0493,150.126
7uhc5ZnEe8gHVvoye4A7Ic,movies,Flight from Edoras,Various Artists,0.0638,0.0412,0.161,0.859,0.903,0.103,-20.756,0.0393,78.302
5STHdwONXZ4Bn28HcUVbey,movies,I Will Always Love You,Whitney Houston,0.11,0.214,0.332,0.845,5.62e-06,0.0839,-12.518,0.0349,67.531
4eHbdreAnSOrDDsFfc4Fpm,movies,La valse des vieux os,Yann Tiersen,0.445,0.249,0.482,0.932,0.0311,0.225,-11.357,0.0376,121.657
4O2ovYwmY3LKG1i3HAjkIC,movies,"Hakuna Matata - From ""The Lion King"" Soundtrack",Various Artists,0.725,0.313,0.408,0.617,1.18e-05,0.115,-18.09,0.137,170.013
5k3U0OGYBccHdKJJu3HrUN,movies,The Houses of Healing (feat. Liv Tyler),Various Artists,0.0358,0.0307,0.144,0.949,0.82,0.0898,-30.109,0.0372,93.727
3STYntspHbnCB1KQHEgNAl,movies,"Injection (From ""Mission: Impossible II"")",The City of Prague Philharmonic Orchestra,0.157,0.409,0.511,0.656,0.795,0.0982,-15.478,0.0367,118.028
5qz5eX8HIWfMGuaPCdI086,movies,Unchained Melody,The Righteous Brothers,0.297,0.326,0.349,0.512,0.00144,0.665,-10.749,0.0286,98.888
2ACjOtICHXrAlP3ijVMSvb,movies,Asa Branca (feat. Fagner),Luiz Gonzaga,0.822,0.726,0.582,0.598,1.58e-06,0.128,-7.386,0.0376,115.545
6770VpNwRiV1fKMFjnhvmQ,mpb,Dia Perfeito,Filipe Catto,0.462,0.427,0.821,0.685,2.98e-06,0.149,-9.575,0.0346,113.948
3aqpaZgHL0yWptKzEnB65O,mpb,Tinindo Trincando,Novos Baianos,0.811,0.921,0.688,0.584,6.86e-05,0.355,-7.132,0.0553,120.309
6svLbrgArGrmY2YIb0WmUY,mpb,Indo com o tempo,Zé Ramalho,0.96,0.602,0.864,0.285,0.432,0.0882,-11.041,0.0347,121.977
4S2QiuWwq5lrvrZyIPc5Cc,mpb,Cristina,Seu Jorge,0.487,0.498,0.654,0.209,1.51e-06,0.118,-10.982,0.0472,105.051
6D2KNRIWHKH8rUSno2TZ9a,mpb,água,Thais Gulin,0.919,0.6,0.876,0.316,0.0137,0.0656,-9.916,0.0659,107.967
217GhFCJfqTpfqrW4h5A3m,mpb,Forró de Cabo a Rabo / De Fiá Pavi,Luiz Gonzaga,0.879,0.858,0.704,0.0323,0.000182,0.356,-5.183,0.0461,123.738
6hOmNDEgFuOkGuCv0e8qAo,mpb,I Know It Won't Be Long,Maria Gadú,0.695,0.328,0.79,0.286,0.000753,0.103,-10.306,0.0354,138.856
7oHJkFZQ2hUZF8SkeJupIp,mpb,Você Disse Não Lembrar,Adriana Calcanhotto,0.785,0.563,0.6,0.853,0.355,0.0801,-9.692,0.0487,174.612
0jYvzi4GLIRP2Fo5fJfAPp,mpb,Música Inédita,TIAGO IORC,0.533,0.547,0.686,0.334,0.000401,0.116,-9.55,0.0245,95.026
5s3h4czckCkG2RZYtJgfEc,mpb,Acerto De Contas,Djavan,0.529,0.586,0.754,0.702,2.29e-05,0.0987,-10.332,0.0424,90.003
